NSE/OPTOCIRCUI,Opto Circuits (India) Limited,Unavailable
NSE/ORBITCORP,Orbit Corporation Limited,Financial
NSE/ORCHIDCHEM,Orchid Chemicals & Pharmaceuticals Limited,Unavailable
NSE/ORIENTABRA,Orient Abrasives Limited,Basic Materials
NSE/ORIENTALTL,Oriental Trimex Limited,Industrial Goods
NSE/ORIENTBANK,Oriental Bank of Commerce,Financial
NSE/ORIENTCERA,Orient Ceramics and Industries Limited,Unavailable
NSE/ORIENTHOT,Oriental Hotels Limited,Unavailable
NSE/ORIENTLTD,Orient Press Limited,Consumer Goods
NSE/ORIENTPPR,Orient Paper & Industries Limited,Consumer Goods
NSE/ORISSAMINE,The Orissa Minerals Development Company Limited,Basic Materials
NSE/OSWALMIN,Oswal Minerals Limited,Unavailable
NSE/OUDHSUG,The Oudh Sugar Mills Limited,Unavailable
NSE/PAEL,PAE Limited,Unavailable
NSE/PAGEIND,Page Industries Limited,Consumer Goods
NSE/PANACEABIO,Panacea Biotec Limited,Healthcare
NSE/PANAMAPET,Panama Petrochem Limited,Basic Materials
NSE/PANASONIC,Panasonic Appliances India Company Limited,Unavailable
NSE/PANCARBON,Panasonic Carbon India Company Limited,Unavailable
NSE/PANCHSHEEL,Panchsheel Organics Limited,Unavailable
NSE/PANORAMUNI,Panoramic Universal Limited,Services
NSE/PANTALOONR,Pantaloon Retail (India) Limited,Unavailable
NSE/PAPERPROD,Huhtamaki PPL Limited,Consumer Goods
NSE/PARABDRUGS,Parabolic Drugs Limited,Healthcare
NSE/PARACABLES,Paramount Communications Limited,Technology
NSE/PARAL,Parekh Aluminex Limited,Unavailable
NSE/PARAPRINT,Paramount Printpackaging Limited,Unavailable
NSE/PARASPETRO,Paras Petrofils Limited,Unavailable
NSE/PARRYSUGAR,Parrys Sugar Industries Limited,Unavailable
NSE/PARSVNATH,Parsvnath Developers Limited,Financial
NSE/PATELENG,Patel Engineering Limited,Industrial Goods
NSE/PATINTLOG,Patel Integrated Logistics Limited,Services
NSE/PATNI,Patni Computer Systems Limited,Unavailable
NSE/PATSPINLTD,Patspin India Limited,Industrial Goods
NSE/PBAINFRA,PBA Infrastructure Limited,Industrial Goods
NSE/PDPL,Parenteral Drugs (India) Limited,Unavailable
NSE/PDUMJEIND,Pudumjee Industries Limited,Financial
NSE/PDUMJEPULP,Pudumjee Pulp & Paper Mills Limited,Financial
NSE/PEACOCKIND,Peacock Industries Limited,Unavailable
NSE/PEARLPOLY,Pearl Polymers Limited,Consumer Goods
NSE/PENIND,Pennar Industries Limited,Basic Materials
NSE/PENINLAND,Peninsula Land Limited,Financial
NSE/PEPL,Pearl Engineering Polymers Limited,Unavailable
NSE/PERIATEA,The Peria Karamalai Tea & Produce Company Limited,Unavailable
NSE/PERSISTENT,Persistent Systems Limited,Technology
NSE/PETRONENGG,Petron Engineering Construction Limited,Industrial Goods
NSE/PETRONET,Petronet LNG Limited,Basic Materials
NSE/PFC,Power Finance Corporation Limited,Financial
NSE/PFIZER,Pfizer Limited,Healthcare
NSE/PFOCUS,Prime Focus Limited,Services
NSE/PFS,PTC India Financial Services Limited,Financial
NSE/PGEL,PG Electroplast Limited,Consumer Goods
NSE/PGHH,Procter & Gamble Hygiene and Health Care Limited,Consumer Goods
NSE/PHILIPCARB,Phillips Carbon Black Limited,Basic Materials
NSE/PHOENIXLTD,The Phoenix Mills Limited,Financial
NSE/PIDILITIND,Pidilite Industries Limited,Basic Materials
NSE/PIIND,PI Industries Limited,Basic Materials
NSE/PIONDIST,Pioneer Distilleries Limited,Consumer Goods
NSE/PIONEEREMB,Pioneer Embroideries Limited,Industrial Goods
NSE/PIPAVAVDOC,Pipavav Defence and Offshore Engineering Company Limited,Unavailable
NSE/PIRGLASS,Piramal Glass Limited,Unavailable
NSE/PIRHEALTH,Piramal Healthcare Limited,Unavailable
NSE/PIRLIFE,Piramal Life Sciences Limited,Unavailable
NSE/PITTILAM,Pitti Laminations Limited,Consumer Goods
NSE/PLASTIBLEN,Plastiblends India Limited,Basic Materials
NSE/PLETHICO,Plethico Pharmaceuticals Limited,Unavailable
NSE/PNB,Punjab National Bank,Financial
NSE/PNBGILTS,PNB Gilts Limited,Unavailable
NSE/PNC,Pritish Nandy Communications Limited,Services
NSE/POCHIRAJU,Pochiraju Industries Limited,Consumer Goods
NSE/POLARIND,Polar Industries Limited,Unavailable
NSE/POLARIS,POLARIS CONSULTING & SERVICES LIMITED,Technology
NSE/POLYPLEX,Polyplex Corporation Limited,Consumer Goods
NSE/PONDYOXIDE,Pondy Oxides & Chemicals Limited,Unavailable
NSE/PONNIERODE,Ponni Sugars (Erode) Limited,Consumer Goods
NSE/POWERGRID,Power Grid Corporation of India Limited,Utilities
NSE/PPAP,PPAP Automotive Limited,Consumer Goods
NSE/PRADIP,Pradip Overseas Limited,Industrial Goods
NSE/PRAENG,Prajay Engineers Syndicate Limited,Financial
NSE/PRAJIND,Praj Industries Limited,Industrial Goods
NSE/PRAKASH,Prakash Industries Limited,Basic Materials
NSE/PRAKASHCON,Prakash Constrowell Limited,Industrial Goods
NSE/PRAKASHSTL,Prakash Steelage Limited,Basic Materials
NSE/PRATIBHA,Pratibha Industries Limited,Industrial Goods
NSE/PRECOT,Precot Meridian Limited,Industrial Goods
NSE/PRECWIRE,Precision Wires India Limited,Basic Materials
NSE/PREMIER,Premier Limited,Industrial Goods
NSE/PRESTIGE,Prestige Estates Projects Limited,Financial
NSE/PRETAILDVR,Pantaloon Retail (India) Limited,Unavailable
NSE/PRICOL,Pricol Limited,Unavailable
NSE/PRIMESECU,Prime Securities Limited,Financial
NSE/PRISMCEM,Prism Cement Limited,Industrial Goods
NSE/PRITHVI,Prithvi Information Solutions Limited,Unavailable
NSE/PRITHVISOF,Prithvi Softech Limited,Unavailable
NSE/PROVOGUE,Provogue (India) Limited,Unavailable
NSE/PSB,Punjab & Sind Bank,Financial
NSE/PSL,PSL Limited,Industrial Goods
NSE/PTC,PTC India Limited,Utilities
NSE/PTL,PTL Enterprises Limited,Financial
NSE/PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,Basic Materials
NSE/PUNJLLOYD,Punj Lloyd Limited,Industrial Goods
NSE/PURVA,Puravankara Limited,Unavailable
NSE/PVP,PVP Ventures Limited,Financial
NSE/PVR,PVR Limited,Services
NSE/QUINTEGRA,Quintegra Solutions Limited,Technology
NSE/RADAAN,Radaan Mediaworks India Limited,Services
NSE/RADICO,Radico Khaitan Limited,Consumer Goods
NSE/RAINBOWPAP,Rainbow Papers Limited,Consumer Goods
NSE/RAINCOM,Rain Commodities  Limited,Industrial Goods
NSE/RAIREKMOH,Raisaheb Reckhchand Mohota Spinning & Weaving Mills Limited,Unavailable
NSE/RAJESHEXPO,Rajesh Exports Limited,Services
NSE/RAJOIL,Raj Oil Mills Limited,Consumer Goods
NSE/RAJPALAYAM,Rajapalayam Mills Limited,Unavailable
NSE/RAJRAYON,Raj Rayon Industries Limited,Industrial Goods
NSE/RAJTV,Raj Television Network Limited,Services
NSE/RAJVIR,Rajvir Industries Limited,Industrial Goods
NSE/RALLIS,Rallis India Limited,Basic Materials
NSE/RAMANEWS,Shree Rama Newsprint Limited,Consumer Goods
NSE/RAMCOIND,Ramco Industries Limited,Industrial Goods
NSE/RAMCOSYS,Ramco Systems Limited,Technology
NSE/RAMKY,Ramky Infrastructure Limited,Industrial Goods
NSE/RAMSARUP,Ramsarup Industries Limited,Basic Materials
NSE/RANASUG,Rana Sugars Limited,Consumer Goods
NSE/RANBAXY,Ranbaxy Laboratories Limited,Unavailable
NSE/RANEENGINE,Rane Engine Valve Limited,Consumer Goods
NSE/RANEHOLDIN,Rane Holdings Limited,Consumer Goods
NSE/RANKLIN,Ranklin Solutions Limited,Unavailable
NSE/RATNAMANI,Ratnamani Metals & Tubes Limited,Basic Materials
NSE/RAYMOND,Raymond Limited,Industrial Goods
NSE/RBL,Rane Brake Lining Limited,Consumer Goods
NSE/RBN,Reliance Broadcast Network Limited,Unavailable
NSE/RCF,Rashtriya Chemicals and Fertilizers Limited,Basic Materials
NSE/RCOM,Reliance Communications Limited,Technology
NSE/RECLTD,Rural Electrification Corporation Limited,Financial
NSE/REDINGTON,Redington (India) Limited,Technology
NSE/REFEX,Refex Industries Limited,Basic Materials
NSE/REIAGROLTD,Rei Agro Limited,Unavailable
NSE/REISIXTEN,REI Six Ten Retail Limited,Unavailable
NSE/RELAXO,Relaxo Footwears Limited,Consumer Goods
NSE/RELCAPITAL,Reliance Capital Limited,Financial
NSE/RELIANCE,Reliance Industries Limited,Basic Materials
NSE/RELIGARE,Religare Enterprises Limited,Financial
NSE/RELINFRA,Reliance Infrastructure Limited,Utilities
NSE/RELMEDIA,Reliance MediaWorks Limited,Unavailable
NSE/REMSONSIND,Remsons Industries Limited,Consumer Goods
NSE/RENUKA,Shree Renuka Sugars Limited,Consumer Goods
NSE/REPRO,Repro India Limited,Services
NSE/RESPONIND,Responsive Industries Limited,Consumer Goods
NSE/RESURGERE,Resurgere Mines & Minerals India Limited,Unavailable
NSE/REVATHI,Revathi Equipment Limited,Industrial Goods
NSE/RICOAUTO,Rico Auto Industries Limited,Consumer Goods
NSE/RIIL,Reliance Industrial Infrastructure Limited,Industrial Goods
NSE/RJL,Renaissance Jewellery Limited,Services
NSE/RKDL,Ravi Kumar Distilleries Limited,Unavailable
NSE/RKFORGE,Ramkrishna Forgings Limited,Services
NSE/RMCL,Radha Madhav Corporation Limited,Consumer Goods
NSE/RML,Rane (Madras) Limited,Consumer Goods
NSE/ROHITFERRO,Rohit Ferro-Tech Limited,Industrial Goods
NSE/ROHLTD,Royal Orchid Hotels Limited,Services
NSE/ROLTA,Rolta India Limited,Technology
NSE/ROMAN,Roman Tarmat Limited,Unavailable
NSE/RPGLIFE,RPG Life Sciences Limited,Healthcare
NSE/RPOWER,Reliance Power Limited,Utilities
NSE/RPPINFRA,R.P.P. Infra Projects Limited,Industrial Goods
NSE/RSSOFTWARE,R. S. Software (India) Limited,Technology
NSE/RSWM,RSWM Limited,Industrial Goods
NSE/RSYSTEMS,R Systems International Limited,Unavailable
NSE/RUBYMILLS,The Ruby Mills Limited,Industrial Goods
NSE/RUCHINFRA,Ruchi Infrastructure Limited,Consumer Goods
NSE/RUCHIRA,Ruchira Papers Limited,Unavailable
NSE/RUCHISOYA,Ruchi Soya Industries Limited,Consumer Goods
NSE/RUSHIL,Rushil Decor Limited,Consumer Goods
NSE/SABERORGAN,Sabero Organics Gujarat Limited,Unavailable
NSE/SADBHAV,Sadbhav Engineering Limited,Industrial Goods
NSE/SAGCEM,Sagar Cements Limited,Industrial Goods
NSE/SAHPETRO,Sah Petroleums Limited,Unavailable
NSE/SAIL,Steel Authority of India Limited,Basic Materials
NSE/SAKHTISUG,Sakthi Sugars Limited,Unavailable
NSE/SAKSOFT,Saksoft Limited,Technology
NSE/SAKUMA,Sakuma Exports Limited,Consumer Goods
NSE/SALONACOT,Salona Cotspin Limited,Unavailable
NSE/SALORAINTL,Salora International Limited,Consumer Goods
NSE/SALSTEEL,S.A.L. Steel Limited,Basic Materials
NSE/SAMBANDAM,Sambandam Spinning Mills Limited,Unavailable
NSE/SAMBHAAV,Sambhaav Media Limited,Services
NSE/SANDESH,The Sandesh Limited,Services
NSE/SANGAMIND,Sangam (India) Limited,Industrial Goods
NSE/SANGHVIFOR,Sanghvi Forging and Engineering Limited,Industrial Goods
NSE/SANGHVIMOV,Sanghvi Movers Limited,Industrial Goods
NSE/SANWARIA,Sanwaria Consumer Limited,Unavailable
NSE/SARDAEN,Sarda Energy & Minerals Limited,Basic Materials
NSE/SAREGAMA,Saregama India Limited,Services
NSE/SARLAPOLY,Sarla Performance Fibers Limited,Industrial Goods
NSE/SARTHAKIND,Sarthak Industries Limited,Unavailable
NSE/SASKEN,Sasken Technologies Limited,Technology
NSE/SATHAISPAT,Sathavahana Ispat Limited,Basic Materials
NSE/SATYAMCOMP,Satyam Computer Services Limited,Unavailable
NSE/SAVERA,Savera Industries Limited,Unavailable
NSE/SBBJ,State Bank of Bikaner and Jaipur,Unavailable
NSE/SBIN,State Bank of India,Financial
NSE/SBT,State Bank of Travancore,Unavailable
NSE/SCI,Shipping Corporation Of India Limited,Services
NSE/SEAMECLTD,Seamec Limited,Services
NSE/SEINV,S.E. Investments Limited,Financial
NSE/SELAN,Selan Exploration Technology Limited,Basic Materials
NSE/SELMCL,SEL Manufacturing Company Limited,Consumer Goods
NSE/SENTINEL,Sentinel Tea and Exports Limited,Unavailable
NSE/SERVALL,Servalakshmi Paper Limited,Consumer Goods
NSE/SESAGOA,Sesa Goa Limited,Unavailable
NSE/SESHAPAPER,Seshasayee Paper and Boards Limited,Consumer Goods
NSE/SEZALGLASS,Sezal Glass Limited,Unavailable
NSE/SGFL,Shree Ganesh Forgings Limited,Industrial Goods
NSE/SGJHL,Shree Ganesh Jewellery House (I) Limited,Unavailable
NSE/SGL,STL Global Limited,Industrial Goods
NSE/SHAHALLOYS,Shah Alloys Limited,Basic Materials
NSE/SHAKTIPUMP,Shakti Pumps (India) Limited,Industrial Goods
NSE/SHALPAINTS,Shalimar Paints Limited,Basic Materials
NSE/SHANTIGEAR,Shanthi Gears Limited,Industrial Goods
NSE/SHARRESLTD,Sharyans Resources Limited,Unavailable
NSE/SHASUNPHAR,Shasun Pharmaceuticals Limited,Unavailable
NSE/SHILPAMED,Shilpa Medicare Limited,Healthcare
NSE/SHILPI,Shilpi Cable Technologies Limited,Services
NSE/SHIV_VANI,Shiv-Vani Oil & Gas Exploration Services Limited,Unavailable
NSE/SHIVAMAUTO,Shivam Autotech Limited,Consumer Goods
NSE/SHIVTEX,Shiva Texyarn Limited,Unavailable
NSE/SHLAKSHMI,Shri Lakshmi Cotsyn Limited,Unavailable
NSE/SHOPERSTOP,Shoppers Stop Limited,Services
NSE/SHREEASHTA,Shree Ashtavinayak Cine Vision Limited,Unavailable
NSE/SHREECEM,SHREE CEMENT LIMITED,Unavailable
NSE/SHREERAMA,Shree Rama Multi-Tech Limited,Consumer Goods
NSE/SHRENUJ,Shrenuj & Company Limited,Unavailable
NSE/SHREYANIND,Shreyans Industries Limited,Consumer Goods
NSE/SHREYAS,Shreyas Shipping & Logistics Limited,Services
NSE/SHRIRAMCIT,Shriram City Union Finance Limited,Unavailable
NSE/SHRIRAMEPC,Shriram EPC Limited,Industrial Goods
NSE/SHYAMTEL,Shyam Telecom Limited,Technology
NSE/SICAGEN,Sicagen India Limited,Industrial Goods
NSE/SICAL,Sical Logistics Limited,Services
NSE/SIEMENS,Siemens Limited,Industrial Goods
NSE/SILINV,SIL Investments Limited,Unavailable
NSE/SIMBHSUGAR,Simbhaoli Sugars Limited,Unavailable
NSE/SIMPLEX,Simplex Projects Limited,Unavailable
NSE/SIMPLEXINF,Simplex Infrastructures Limited,Industrial Goods
NSE/SINTEX,Sintex Industries Limited,Unavailable
NSE/SIRPAPER,The Sirpur Paper Mills Limited,Unavailable
NSE/SITASHREE,Sita Shree Food Products Limited,Consumer Goods
NSE/SIYSIL,Siyaram Silk Mills Limited,Industrial Goods
NSE/SJVN,SJVN Limited,Utilities
NSE/SKFINDIA,SKF India Limited,Industrial Goods
NSE/SKMEGGPROD,SKM Egg Products Export (India) Limited,Unavailable
NSE/SKSMICRO,SKS Microfinance Limited,Unavailable
NSE/SKUMARSYNF,S. Kumars Nationwide Limited,Unavailable
NSE/SMARTLINK,Smartlink Network Systems Limited,Technology
NSE/SMLISUZU,SML Isuzu Limited,Consumer Goods
NSE/SMOBILITY,S Mobility Limited,Unavailable
NSE/SMPL,Splendid Metal Products Limited,Basic Materials
NSE/SMSPHARMA,SMS Pharmaceuticals Limited,Healthcare
NSE/SOBHA,Sobha Limited,Financial
NSE/SOFTTECHGR,Software Technology Group International Limited,Unavailable
NSE/SOLARINDS,Solar Industries India Limited,Basic Materials
NSE/SOMANYCERA,Somany Ceramics Limited,Unavailable
NSE/SOMATEX,Soma Textiles & Industries Limited,Unavailable
NSE/SONASTEER,Sona Koyo Steering Systems Limited,Unavailable
NSE/SONATSOFTW,Sonata Software Limited,Technology
NSE/SOTL,Savita Oil Technologies Limited,Basic Materials
NSE/SOUISPAT,Southern Ispat And Energy Limited,Unavailable
NSE/SOUTHBANK,The South Indian Bank Limited,Financial
NSE/SPANCO,Spanco Limited,Unavailable
NSE/SPARC,Sun Pharma Advanced Research Company Limited,Healthcare
NSE/SPENTEX,Spentex Industries Limited,Industrial Goods
NSE/SPIC,Southern Petrochemicals Industries Corporation Limited,Basic Materials
NSE/SPMLINFRA,SPML Infra Limited,Industrial Goods
NSE/SPYL,Shekhawati Poly-Yarn Limited,Industrial Goods
NSE/SREINFRA,SREI Infrastructure Finance Limited,Unavailable
NSE/SRF,SRF Limited,Industrial Goods
NSE/SRGINFOTEC,SRG Infotec (India) Limited,Unavailable
NSE/SRHHLINDST,SRHHL Industries Limited,Unavailable
NSE/SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,Basic Materials
NSE/SRICHAMUND,Sri Chamundeswari Sugars Limited,Unavailable
NSE/SRSLTD,SRS Limited,Services
NSE/SRTRANSFIN,Shriram Transport Finance Company Limited,Financial
NSE/SSWL,Steel Strips Wheels Limited,Consumer Goods
NSE/STAR,Strides Shasun Limited,Healthcare
NSE/STARPAPER,Star Paper Mills Limited,Consumer Goods
NSE/STCINDIA,The State Trading Corporation of India Limited,Basic Materials
NSE/STER,Sterlite Industries ( India ) Limited,Unavailable
NSE/STERLINBIO,Sterling Biotech Limited,Healthcare
NSE/STERTOOLS,Sterling Tools Limited,Unavailable
NSE/STOREONE,Store One Retail India Limited,Unavailable
NSE/STRTECH,Sterlite Technologies Limited,Technology
NSE/SUBEX,Subex Limited,Technology
NSE/SUDAR,Sudar Industries Limited,Unavailable
NSE/SUDARSCHEM,Sudarshan Chemical Industries Limited,Unavailable
NSE/SUJANATOW,Sujana Tower Limited,Unavailable
NSE/SUJANAUNI,Sujana Universal Industries Limited,Unavailable
NSE/SUMEETINDS,Sumeet Industries Limited,Industrial Goods
NSE/SUMMITSEC,Summit Securities Limited,Financial
NSE/SUNCLAYTON,Sundaram Clayton Limited,Unavailable
NSE/SUNDARAM,Sundaram Multi Pap Limited,Consumer Goods
NSE/SUNDARMFIN,Sundaram Finance Limited,Financial
NSE/SUNDRMBRAK,Sundaram Brake Linings Limited,Consumer Goods
NSE/SUNDRMFAST,Sundram Fasteners Limited,Consumer Goods
NSE/SUNFLAG,Sunflag Iron And Steel Company Limited,Basic Materials
NSE/SUNILHITEC,Sunil Hitech Engineers Limited,Industrial Goods
NSE/SUNPHARMA,Sun Pharmaceutical Industries Limited,Healthcare
NSE/SUNTECK,Sunteck Realty Limited,Financial
NSE/SUNTV,Sun TV Network Limited,Services
NSE/SUPER,Super Sales India Limited,Unavailable
NSE/SUPERSPIN,Super Spinning Mills Limited,Industrial Goods
NSE/SUPPETRO,Supreme Petrochem Limited,Basic Materials
NSE/SUPRAJIT,Suprajit Engineering Limited,Unavailable
NSE/SUPREMEIND,Supreme Industries Limited,Consumer Goods
NSE/SUPREMEINF,Supreme Infrastructure India Limited,Industrial Goods
NSE/SURAJDIAMN,Su-Raj Diamonds and Jewellery Limited,Unavailable
NSE/SURANACORP,Surana Corporation Limited,Services
NSE/SURANAIND,Surana Industries Limited,Basic Materials
NSE/SURANAVEL,Surana Ventures Limited,Unavailable
NSE/SURYAJYOTI,Suryajyoti Spinning Mills Limited,Unavailable
NSE/SURYALAXMI,Suryalakshmi Cotton Mills Limited,Industrial Goods
NSE/SURYAPHARM,Surya Pharmaceutical Limited,Unavailable
NSE/SURYAROSNI,Surya Roshni Limited,Basic Materials
NSE/SUTLEJTEX,Sutlej Textiles and Industries Limited,Industrial Goods
NSE/SUVEN,Suven Life Sciences Limited,Healthcare
NSE/SUZLON,Suzlon Energy Limited,Industrial Goods
NSE/SWARAJENG,Swaraj Engines Limited,Consumer Goods
NSE/SYMPHONY,Symphony Limited,Consumer Goods
NSE/SYNCOM,Syncom Healthcare Limited,Healthcare
NSE/SYNDIBANK,Syndicate Bank,Financial
NSE/TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,Consumer Goods
NSE/TAJGVK,Taj GVK Hotels & Resorts Limited,Services
NSE/TAKE,Take Solutions Limited,Technology
NSE/TAKSHEEL,Taksheel Solutions Limited,Unavailable
NSE/TALBROAUTO,Talbros Automotive Components Limited,Consumer Goods
NSE/TALWALKARS,Talwalkars Better Value Fitness Limited,Consumer Goods
NSE/TANFACIND,Tanfac Industries Limited,Unavailable
NSE/TANLA,Tanla Solutions Limited,Technology
NSE/TANTIACONS,Tantia Constructions Limited,Industrial Goods
NSE/TARAPUR,Tarapur Transformers Limited,Industrial Goods
NSE/TATACHEM,Tata Chemicals Limited,Basic Materials
NSE/TATACOFFEE,Tata Coffee Limited,Consumer Goods
NSE/TATACOMM,Tata Communications Limited,Technology
NSE/TATAELXSI,Tata Elxsi Limited,Technology
NSE/TATAGLOBAL,Tata Global Beverages Limited,Consumer Goods
NSE/TATAINVEST,Tata Investment Corporation Limited,Financial
NSE/TATAMETALI,Tata Metaliks Limited,Basic Materials
NSE/TATAMOTORS,Tata Motors Limited,Consumer Goods
NSE/TATAMTRDVR,Tata Motors Limited,Consumer Goods
NSE/TATAPOWER,Tata Power Company Limited,Utilities
NSE/TATASPONGE,Tata Sponge Iron Limited,Unavailable
NSE/TATASTEEL,Tata Steel Limited,Basic Materials
NSE/TCI,Transport Corporation of India Limited,Services
NSE/TCIDEVELOP,TCI Developers Limited,Financial
NSE/TCIFINANCE,TCI Finance Limited,Financial
NSE/TCS,Tata Consultancy Services Limited,Technology
NSE/TDPOWERSYS,TD Power Systems Limited,Industrial Goods
NSE/TECHM,Tech Mahindra Limited,Technology
NSE/TECHNO,Techno Electric & Engineering Company Limited,Industrial Goods
NSE/TECHNOFAB,Technofab Engineering Limited,Industrial Goods
NSE/TECPRO,Tecpro Systems Limited,Unavailable
NSE/TELEDATAIT,Teledata Technology Solutions Limited,Unavailable
NSE/TELEMARINE,Teledata Marine Solutions Limited,Unavailable
NSE/TEXMACOLTD,Texmaco Limited,Unavailable
NSE/TEXMOPIPES,Texmo Pipes and Products Limited,Consumer Goods
NSE/TEXRAIL,Texmaco Rail & Engineering Limited,Unavailable
NSE/TFCILTD,Tourism Finance Corporation of India Limited,Financial
NSE/TFL,Transwarranty Finance Limited,Financial
NSE/THANGAMAYL,Thangamayil Jewellery Limited,Services
NSE/THEMISMED,Themis Medicare Limited,Healthcare
NSE/THERMAX,Thermax Limited,Industrial Goods
NSE/THINKSOFT,Thinksoft Global Services Limited,Unavailable
NSE/THIRUSUGAR,Thiru Arooran Sugars Limited,Consumer Goods
NSE/THOMASCOOK,Thomas Cook (India) Limited,Consumer Goods
NSE/TI,Tilaknagar Industries Limited,Consumer Goods
NSE/TIDEWATER,Tide Water Oil Company (India) Limited,Basic Materials
NSE/TIIL,Technocraft Industries (India) Limited,Industrial Goods
NSE/TIJARIA,Tijaria Polypipes Limited,Consumer Goods
NSE/TIL,TIL Limited,Industrial Goods
NSE/TIMESGTY,Times Guaranty Limited,Financial
NSE/TIMETECHNO,Time Technoplast Limited,Consumer Goods
NSE/TIMKEN,Timken India Limited,Industrial Goods
NSE/TINPLATE,The Tinplate Company of India Limited,Unavailable
NSE/TIPSINDLTD,TIPS Industries Limited,Services
NSE/TIRUMALCHM,Thirumalai Chemicals Limited,Basic Materials
NSE/TITAN,Titan Company Limited,Services
NSE/TNPETRO,Tamilnadu PetroProducts Limited,Basic Materials
NSE/TNPL,Tamil Nadu Newsprint & Papers Limited,Consumer Goods
NSE/TODAYS,Todays Writing Instruments Limited,Consumer Goods
NSE/TOKYOPLAST,Tokyo Plast International Limited,Consumer Goods
NSE/TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare
NSE/TORNTPOWER,Torrent Power Limited,Utilities
NSE/TREEHOUSE,Tree House Education & Accessories Limited,Services
NSE/TRENT,Trent Limited,Services
NSE/TRF,TRF Limited,Industrial Goods
NSE/TRICOM,Tricom India Limited,Unavailable
NSE/TRIDENT,Trident Limited,Unavailable
NSE/TRIGYN,Trigyn Technologies Limited,Technology
NSE/TRIL,Transformers And Rectifiers (India) Limited,Industrial Goods
NSE/TRIVENI,Triveni Engineering & Industries Limited,Consumer Goods
NSE/TTKHEALTH,TTK Healthcare Limited,Unavailable
NSE/TTKPRESTIG,TTK Prestige Limited,Consumer Goods
NSE/TTL,T T Limited,Industrial Goods
NSE/TTML,Tata Teleservices (Maharashtra) Limited,Technology
NSE/TUBEINVEST,Tube Investments of India Limited,Unavailable
NSE/TULIP,Tulip Telecom Limited,Unavailable
NSE/TULSI,Tulsi Extrusions Limited,Unavailable
NSE/TULSYAN,Tulsyan Nec Limited,Unavailable
NSE/TV18BRDCST,TV18 Broadcast Limited,Services
NSE/TVSELECT,TVS Electronics Limited,Technology
NSE/TVSMOTOR,TVS Motor Company Limited,Consumer Goods
NSE/TVSSRICHAK,TVS Srichakra Limited,Unavailable
NSE/TVTODAY,TV Today Network Limited,Services
NSE/TWILITAKA,Twilight Litaka Pharma Limited,Unavailable
NSE/TWL,Titagarh Wagons Limited,Services
NSE/UBENGG,UB Engineering Limited,Unavailable
NSE/UBHOLDINGS,United Breweries (Holdings) Limited,Consumer Goods
NSE/UBL,United Breweries Limited,Consumer Goods
NSE/UCALFUEL,Ucal Fuel Systems Limited,Consumer Goods
NSE/UCOBANK,UCO Bank,Unavailable
NSE/UFLEX,UFLEX Limited,Unavailable
NSE/UGARSUGAR,The Ugar Sugar Works Limited,Consumer Goods
NSE/ULTRACEMCO,UltraTech Cement Limited,Industrial Goods
NSE/UMESLTD,Usha Martin Education & Solutions Limited,Services
NSE/UNICHEMLAB,Unichem Laboratories Limited,Healthcare
NSE/UNIENTER,Uniphos Enterprises Limited,Unavailable
NSE/UNIONBANK,Union Bank of India,Financial
NSE/UNIPHOS,United Phosphorus Limited,Basic Materials
NSE/UNIPLY,Uniply Industries Limited,Industrial Goods
NSE/UNITECH,Unitech Limited,Financial
NSE/UNITEDBNK,United Bank of India,Financial
NSE/UNITEDTEA,The United Nilgiri Tea Estates Company Limited,Consumer Goods
NSE/UNITY,Unity Infraprojects Limited,Industrial Goods
NSE/UNIVCABLES,Universal Cables Limited,Unavailable
NSE/UPERGANGES,Upper Ganges Sugar & Industries Limited,Unavailable
NSE/USHAMART,Usha Martin Limited,Basic Materials
NSE/USHERAGRO,Usher Agro Limited,Consumer Goods
NSE/UTTAMSTL,Uttam Galva Steels Limited,Basic Materials
NSE/UTTAMSUGAR,Uttam Sugar Mills Limited,Consumer Goods
NSE/UTVSOF,UTV Software Communications Limited,Unavailable
NSE/VADILALIND,Vadilal Industries Limited,Consumer Goods
NSE/VAIBHAVGEM,Vaibhav Gems Limited,Unavailable
NSE/VAKRANSOFT,Vakrangee Softwares Limited,Unavailable
NSE/VALECHAENG,Valecha Engineering Limited,Unavailable
NSE/VALUEIND,Value Industries Limited,Consumer Goods
NSE/VARDHACRLC,Vardhman Acrylics Limited,Industrial Goods
NSE/VARDMNPOLY,Vardhman Polytex Limited,Industrial Goods
NSE/VARUN,Varun Industries Limited,Unavailable
NSE/VARUNSHIP,Varun Shipping Company Limited,Unavailable
NSE/VASCONEQ,Vascon Engineers Limited,Unavailable
NSE/VASWANI,Vaswani Industries Limited,Basic Materials
NSE/VENKEYS,Venky's (India) Limited,Unavailable
NSE/VENUSREM,Venus Remedies Limited,Healthcare
NSE/VESUVIUS,Vesuvius India Limited,Unavailable
NSE/VGUARD,V-Guard Industries Limited,Consumer Goods
NSE/VHL,Vardhman Holdings Limited,Financial
NSE/VICEROY,Viceroy Hotels Limited,Services
